Structure;Propriétaire;Raison sociale;Nom;Ligne de commentaire;Contact principal;Civilité;Adresse électronique 1;Adresse électronique 2;Portable;Téléphone 1;Téléphone 2;Téléphone 3;Ville;État;Pays;Ligne d'adresse 1;Ligne d'adresse 2;Ligne d'adresse 3;Code Postal;Langue préférée;3 - Vos intérêts culturels;Domaine d'activité;Professionnel du spectacle;Partenaire;Vidy;Direction;Envoi;Tag;Médiation;2 - Newsletters spécifiques;1 - Newsletter générale (1x/semaine);Accepter les messages életroniques de l'institution;Courrier;Email;Remarque
650349;VIDY_EPO;HÔTEL ELITE;HÔTEL ELITE;;;;info@elite-lausanne.ch;;;41213202361;;;Lausanne;;Suisse;Avenue Sainte-Luce 1;;;1003;fr;;;;;;;;envoiNB20 envoiENG20 envoiKIDS20;;;;T;;T;dep 4, mag 4
650350;VIDY_EPO;HÔTEL REGINA;HÔTEL REGINA;;;;;;;41213202441;;;Lausanne;;Suisse;Rue Grand-Saint-Jean 18;;;1003;fr;;;;;;;;envoiNB20 envoiENG20 envoiKIDS20;;;;F;F;F;dep 4, mag 4
650351;VIDY_EPO;HÔTEL VICTORIA;HÔTEL VICTORIA;;;;info@hotelvictoria.ch;;;41213420202;;;Lausanne;;Suisse;Avenue de la Gare 46;;;1001;fr;;;;;;;;envoinb20 EnvoiENG20 envoiKIDS20;;;;T;;T;dep 10, mag 4
650353;VIDY_EPO;BOOKS BOOKS BOOKS;BOOKS BOOKS BOOKS;;;;englishbooks@booksbooksbooks.ch;;;;;;Lausanne;;Suisse;Rue Jean-Louis Galliard 2;;;1004;fr;;;;;;;;envoinb10 EnvoiENG10;;;;T;;T;dep 4, mag 4
650354;VIDY_EPO;LE KOTCHI;LE KOTCHI;;;;sushi@lekotchi.ch;;;;;;Lausanne;;Suisse;Avenue de la Harpe 17A;;;1007;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650356;VIDY_EPO;BADMINTON CLUB;BADMINTON CLUB;;;;info@b4l.ch;;;;;;Prilly;;Suisse;Chemin du Viaduc 12;;;1008;fr;;;;;;;;;;;;T;;T;dep 20, mag 4
650357;VIDY_EPO;LA DATCHA;LA DATCHA;;;;histoiresurbaines@gmail.com;;;;;;Lausanne;;Suisse;Rue des Côtes-de-Montbenon 13;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 10, mag 4
650358;VIDY_EPO;Vaudoise Arena;Vaudoise Arena;;;;;;;;;;Prilly;;Suisse;Chem. du Viaduc 14;;;1008;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650359;VIDY_EPO;LA SOLDERIE;LA SOLDERIE;;;;;;;;;;Lausanne;;Suisse;Avenue Jean-Jacques Mercier 3;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650360;VIDY_EPO;DAVIDSON JOUETS;DAVIDSON JOUETS;;;;;;;;;;Lausanne;;Suisse;Rue Grand-St-Jean 20;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650361;VIDY_EPO;DISC A BRAC;DISC A BRAC;;;;dab@disc-a-brac.ch;;;;;;Lausanne;;Suisse;Rue de l'Ale 2;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 10, mag 4
650362;VIDY_EPO;GALERIE PORT FRANC;GALERIE PORT FRANC;;;;galerieportfranc@bluewin.ch;;;;;;Lausanne;;Suisse;Rue des Côtes-de-Montbenon 14;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650363;VIDY_EPO;LE TOPINAMBOUR;LE TOPINAMBOUR;;;;;;;;;;Lausanne;;Suisse;Avenue William-Fraisse 9;;;1006;fr;;;;;;;;envoinb10;;;;T;;T;
650364;VIDY_EPO;CENTRE D'IMAGERIE MEDICALE;CENTRE D'IMAGERIE MEDICALE;;;;secretariat@cidradiologie.ch;;;;;;Lausanne;;Suisse;Chemin de Mornex 2;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650365;VIDY_EPO;LAPOINTE LIARDET;LAPOINTE LIARDET;;;;;;;;;;Lausanne;;Suisse;Avenue du Théâtre 7 ;;;1005;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650366;VIDY_EPO;LE VAUDOIS;LE VAUDOIS;;;;info@levaudois-sa.ch;;;;;;Lausanne;;Suisse;Place de la Riponne 1;;;1005;fr;;;;;;;;envoinb10;;;;F;;T;
650369;VIDY_EPO;CUPPIN'S;CUPPIN'S;;;;info@cuppins.ch;;;;;;Lausanne;;Suisse;Rue du Petit-Chêne 20;;;1003;fr;;;;;;;;envoinb10 envoiENG10;;;;T;;T;dep 4, mag 4
650371;VIDY_EPO;LES GOSSES DU QUÉBEC;LES GOSSES DU QUÉBEC;;;;lesgossesduquebecfribourg@gmail.com;;;;;;Lausanne;;Suisse;Avenue de la Gare 22;;;1003;fr;;;;;;;;envoinb10 envoiENG10;;;;T;;T;
650372;VIDY_EPO;AU CHAT NOIR;AU CHAT NOIR;;;;chat.noir.lausanne@gmail.com;;;;;;Lausanne;;Suisse;Rue Beau-Séjour 27;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650373;VIDY_EPO;BAMEE BAR;BAMEE BAR;;;;bameebar@gmail.com;;;;;;Lausanne;;Suisse;Avenue de la Gare 32;;;1003;fr;;;;;;;;envoinb10;;;;F;;T;dep 4, mag 4
650374;VIDY_EPO;OliMy Bubble Tea - Lausanne Cour;OliMy Bubble Tea - Lausanne Cour;;;;;;41767717474;;;;Lausanne;;Suisse;Avenue de Cour 67;;;1007;fr;;;;;;;;envoinb10;;;;F;;F;dep 10, mag 4
650375;VIDY_EPO;BLACKBIRD DOWNTOWN DINER;BLACKBIRD DOWNTOWN DINER;;;;info@downtownlausanne.ch;;;;;;Lausanne;;Suisse;Route de Bel-Air 1;;;1003;fr;;;;;;;;envoinb10 envoiENG10;;;;F;;T;dep 10, mag 4
650377;VIDY_EPO;BRASSERIE ST-LAURENT;BRASSERIE ST-LAURENT;;;;;;;;;;Lausanne;;Suisse;Rue St-Laurent 16;;;1004;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650378;VIDY_EPO;CAFÉ DES AVENUES;CAFÉ DES AVENUES;;;;info@cafe-des-avenues.ch;;;;;;Lausanne;;Suisse;Avenue de Jurigoz 20;;;1006;fr;;;;;;;;envoinb10 envoiENG10;;;;T;;T;dep 10, mag 4
650381;VIDY_MAO;FONDATION ZOEIN;FONDATION ZOEIN;;;;info@zoein.org;;;;;;Genève;;Suisse;Rue François-Bellot 6;;;1206;fr;;;;;;;;;;;;T;;T;
650396;VIDY_CJO;GROUPE SPG-RYTZ;GROUPE SPG-RYTZ;;;;;;;;;;Genève 6;;Suisse;Route de Chêne 36;cp 6255;;1211;fr;;;;;;;;;;;;T;;T;
650401;VIDY_EPO;CHEZ JAIME;CHEZ JAIME;;;;;;;;;;Lausanne;;Suisse;Rue de l'Ale 43;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650403;VIDY_EPO;INGLEWOOD;INGLEWOOD;;;;inglewood.burgers@gmail.com;;;;;;Lausanne;;Suisse;Rue Saint-Laurent 14;;;1003;fr;;;;;;;;envoinb10 envoiENG10;;;;T;;T;dep 4, mag 4
650404;VIDY_EPO;LA BOSSETTE;LA BOSSETTE;;;;bossette@bluewin.ch;;;;;;Lausanne;;Suisse;Place du Nord 4;;;1005;fr;;;;;;;;envoinb20;;;;F;;T;dep 20, mag 9
650405;VIDY_EPO;LA LUIGIA;LA LUIGIA;;;;lausanne@luigia.ch;;;;;;Lausanne;;Suisse;Rue Saint-Pierre 3;;;1003;fr;;;;;;;;envoinb20 envoiENG20 envoikids20;;;;T;;T;dep 20, mag 9
650407;VIDY_EPO;LA TERRASSE CAFÉ;LA TERRASSE CAFÉ;;;;laterrasse@brp.ch;;;;;;Lausanne;;Suisse;Avenue de Montchoisi 26;;;1006;fr;;;;;;;;envoinb20;;;;T;;T;dep 20, mag 9
650408;VIDY_EPO;LA TORRE;LA TORRE;;;;restaurant.latorre.lausanne@gmail.com;;;;;;Lausanne;;Suisse;Rue de l'Ale 44;;;1003;fr;;;;;;;;envoinb20;;;;T;;T;dep 20, mag 4
650409;VIDY_EPO;LE CARROUSEL;LE CARROUSEL;;;;info@restaurant-carrousel-vidy.ch;;;;;;Lausanne;;Suisse;Allée du Bornan 8;;;1007;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650410;VIDY_EPO;LE CHURASCO;LE CHURASCO;;;;churrasco-lausanne@hotmail.com;;;;;;Lausanne;;Suisse;Rue de Bourg 51;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 10, mag 4
650412;VIDY_EPO;LE GROS MINET;LE GROS MINET;;;;legrosminet2016@hotmail.com;;;;;;Lausanne;;Suisse;Avenue de Cour 67;;;1007;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650413;VIDY_EPO;LE JAVA;LE JAVA;;;;java@carte-blanche.ch;;;;;;Lausanne;;Suisse;Rue Marterey 36;;;1005;fr;;;;;;;;envoinb20;;;;T;;T;dep 20, mag 4
650414;VIDY_EPO;LE MILAN;LE MILAN;;;;lemilan@bluewin.ch;;;;;;Lausanne;;Suisse;Boulevard de Grancy 54;;;1006;fr;;;;;;;;envoinb20;;;;T;;T;dep 20, mag 9
650416;VIDY_EPO;LE PERROQUET;LE PERROQUET;;;;info@perroquet-bar.ch;;;;;;Lausanne;;Suisse;Rlle du Flon 4;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;
650417;VIDY_EPO;LE PETIT CENTRAL;LE PETIT CENTRAL;;;;ptitcentral@gmail.com;;;;;;Lausanne;;Suisse;Rue Centrale 9;;;1003;fr;;;;;;;;envoinb20;;;;T;;T;
650418;VIDY_EPO;LE PINOCCHIO;LE PINOCCHIO;;;;info@lepinocchio.ch;;;;;;Lausanne;;Suisse;;;;1000;fr;;;;;;;;envoinb10;;;;T;;T;
650420;VIDY_EPO;LE RAISIN;LE RAISIN;;;;info@leraisin-lausanne.ch;;;;;;Lausanne;;Suisse;Place de la Palud 19;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;
650423;VIDY_EPO;LEONARDO;LEONARDO;;;;info@leonardo-barandfood.com;;;;;;Lausanne;;Suisse;Voie du Chariot 6;;;1003;fr;;;;;;;;envoinb20;;;;T;;T;dep 20, mag 4
650425;VIDY_EPO;MAURO TRAITEUR;MAURO TRAITEUR;;;;contact@maurotraiteur.com;;;;;;Lausanne;;Suisse;Rue de l'Ancienne-Douane 4;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;
650426;VIDY_EPO;MGM;MGM;;;;mgmcafelausanneouchy@gmail.com;;;;;;Lausanne;;Suisse;Rue du Lac 14;;;1007;fr;;;;;;;;envoinb10 EnvoiENG10;;;;T;;T;
650431;VIDY_EPO;NEW DEHLI BAR;NEW DEHLI BAR;;;;info@newdelhi.ch;;;;;;Lausanne;;Suisse;Avenue Louis-Ruchonnet 2;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650432;VIDY_EPO;PIN UP BAR;PIN UP BAR;;;;;;;;;;Lausanne;;Suisse;Rue Marterey 31;;;1005;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650433;VIDY_EPO;PIZZA FRATEL;PIZZA FRATEL;;;;;;;;;;Lausanne;;Suisse;Rue de la Tour 8;;;1004;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650434;VIDY_EPO;PIZZERIA CHEZ LOÏC;PIZZERIA CHEZ LOÏC;;;;chavely-01@windowslive.com;;;;;;Lausanne;;Suisse;Avenue de Cour 63;;;1007;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650435;VIDY_EPO;RESTAURANT BELLA VITA;RESTAURANT BELLA VITA;;;;bellavitalausanne@hotmail.com;;;;;;Lausanne;;Suisse;Avenue de la Gare 52;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650437;VIDY_EPO;RESTAURANT DE LA PISCINE DE MON-REPOS;RESTAURANT DE LA PISCINE DE MON-REPOS;;;;dokidoki.lausanne@gmail.com;;;;;;Lausanne;;Suisse;Avenue du Tribunal-Fédéral 4;;;1005;fr;;;;;;;;envoinb10;;;;F;F;F;dep 4, mag 4
650438;VIDY_EPO;RESTAURANT JARDIN DE GLOIRE;RESTAURANT JARDIN DE GLOIRE;;;;;;;;;;Lausanne;;Suisse;Avenue de Figuiers 39;;;1007;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650466;VIDY_EPO;RESTAURANT DU THÉÂTRE;RESTAURANT DU THÉÂTRE;;;;info@restaurant-du-theatre.ch;;;;;;Lausanne;;Suisse;Avenue du Théâtre 12;;;1005;fr;;;;;;;;envoinb50;;;;T;;T;dep 41, mag 9
650467;VIDY_EPO;LE TICINO;LE TICINO;;;;info@leticino.ch;;;;;;Lausanne;;Suisse;Place de la Gare 12;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
650468;VIDY_EPO;RESTAURANT LYRIQUE;RESTAURANT LYRIQUE;;;;info@lelyrique.ch;;;;;;Lausanne;;Suisse;Rue Beau-Séjour 29;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 10, mag 4
654396;VIDY_EPO;CAFÉ DES BOUCHERS;CAFÉ DES BOUCHERS;;;;new@cafedesbouchers.ch;;;;;;Prilly;;Suisse;Avenue du Chablais 21;;;1008;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
654397;VIDY_EPO;SAN MARCO;SAN MARCO;;;;info@piazza-san-marco.ch;;;;;;Lausanne;;Suisse;Avenue d'Ouchy 38;;;1006;fr;;;;;;;;envoinb20;;;;T;;T;dep 10, mag 4
654399;VIDY_EPO;SAVEURS D'AILLEURS;SAVEURS D'AILLEURS;;;;info@saveursdailleurs.ch;;;;;;Lausanne;;Suisse;Avenue d'Ouchy 67;;;1006;fr;;;;;;;;envoinb10;;;;T;;T;
654402;VIDY_EPO;SUSHIMAN;SUSHIMAN;;;;info@sushiman.ch;;;;;;Lausanne;;Suisse;Rue de la Grotte 8;;;1003;fr;;;;;;;;envoinb10 envoiENG10 envoiaff;;;;T;;T;dep 4, mag 4
654403;VIDY_EPO;WAWA'S;WAWA'S;;;;wawaslausanne@gmail.com;;;;;;Lausanne;;Suisse;Rue du Port-Franc 8;;;1003;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
654404;VIDY_EPO;WHITE HORSE;WHITE HORSE;;;;info@whitehorse.ch;;;;;;Lausanne;;Suisse;Avenue d'Ouchy 66;;;1006;fr;;;;;;;;envoinb10 envoiENG10;;;;T;;T;dep 4, mag 4
654405;VIDY_EPO;ZOOBURGER;ZOOBURGER;;;;;;;;;;Lausanne;;Suisse;Rue Marterey 29;;;1005;fr;;;;;;;;envoinb10 envoiENG10;;;;T;;T;dep 4, mag 4
654406;VIDY_EPO;LE TORTILLARD;LE TORTILLARD;;;;;;;;;;Lausanne;;Suisse;Boulevard de Grancy 19a;;;1006;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
654411;VIDY_EPO;SALLE MÉTROPOLE;SALLE MÉTROPOLE;;;;info@sallemetropole.ch;;;;;;Lausanne;;Suisse;Rue de Genève 12;;;1003;fr;;;;;;;;MusiqueActuelle;;;;T;F;T;
654412;VIDY_EPO;CAFÉ-THÉÂTRE DE LA VOIRIE;CAFÉ-THÉÂTRE DE LA VOIRIE;;;;theatre.voirie@pully.ch;;;;;;Pully;;Suisse;Rue du Centre 10;;;1009;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
654413;VIDY_EPO;LE PULLOFF;LE PULLOFF;;;;caisse@pulloff.ch;;;;;;Lausanne;;Suisse;Rue de l'Industrie 10;;;1005;fr;;;;;;;;envoinb10;;;;T;;T;dep 20, mag 4
654416;VIDY_EPO;THÉÂTRE DE LA HEP;THÉÂTRE DE LA HEP;;;;info@hepl.ch;;;;;;Lausanne;;Suisse;Av. de Cour 33;;;1007;fr;;;;;;;;envoinb20;;;;T;;T;dep 10, mag 9
654417;VIDY_EPO;CIE DE THÉÂTRE GIANNI SCHNEIDER;CIE DE THÉÂTRE GIANNI SCHNEIDER;;;;giannischneider@yahoo.fr;;;41213120252;;;Lausanne;;Suisse;Cité-Derrière 14;;;1005;fr;;;;;;;;;;;;F;F;T;dep 10, mag 9
654418;VIDY_EPO;FONDATION MÉTROPOLE;FONDATION MÉTROPOLE;;;;;;;;;;Lausanne;;Suisse;;;;1003;fr;;;;;;;;envoinb20;;;;T;;T;dep 10, mag 9
654419;VIDY_EPO;BAR SATTELITE;BAR SATTELITE;;;;satellite@epfl.ch;;;;;;Lausanne;;Suisse;Satellite;Avenue Picard;CM 2e étage;1015;fr;;;;;;;;envoinb20 envoiENG20;;;;F;;T;dep 20, mag 9
654421;VIDY_EPO;ECOLE DE THÉÂTRE ET DE COMÉDIE MUSICAL;ECOLE DE THÉÂTRE ET DE COMÉDIE MUSICAL;;;;secretariat@tjp.ch;;;;;;Pully;;Suisse;Chemin des Anciens moulins 12;;;1009;fr;;;;;;;;envoinb20;;;;T;;T;dep 10, mag 9
654425;VIDY_EPO;VIDE-POCHE - LAUSANNE;VIDE-POCHE - LAUSANNE;;;;info@polesud.ch;;;41213122547;;;Lausanne;;Suisse;Place de la Palud 10;;;1003;fr;;;;;;;;envoinb10;;;;T;T;T;dep 4, mag 4
654431;VIDY_LNE;LYCÉE FREUDENBERG;LYCÉE FREUDENBERG;;;;sekretariat@kfr.ch;;;;;;Zürich;;Suisse;Gutenbergstrasse 15;;;8002;fr;;;;;;;;;;;;F;F;F;
654445;VIDY_EPO;ARBORETUM NATIONAL DU VALLON DE L'AUBONNE;ARBORETUM;;;;;;;;;;Aubonne;;Suisse;Ch de Plan 92Arboretum;;;1170;fr;;;;;;;;;;;;T;;T;
654449;VIDY_MAO;INVITATIONS COMPAGNIES SAISON 21/22;INVITATIONS COMPAGNIES SAISON 21/22;;;;;;;;;;Lausanne;;Suisse;;;;1000;fr;;;;;;;;;;;;T;;T;
654593;VIDY_TICKSHOP;PHILIP MORRIS PRODUCTS SA;PHILIP MORRIS PRODUCTS SA;;;;;;;;;;Lausanne;;Suisse;AV. DE RHODANIE 50;;Case Postale 1171;1001;fr;musart,music,theatre;;;;;;;;;;;T;;T;
654600;VIDY_TICKSHOP;FONDATION LA POMMERAIE - Foyer de Chailly;FONDATION LA POMMERAIE - Chailly;;;;admin@lapommeraie.ch;;;;;;Lonay;;Suisse;Ch. des Abbesses 14;;;1027;fr;theatre;;;;;;;envoiaff;;;;T;;T;
654790;VIDY_LNE;DER THEATERVERLAG;DER THEATERVERLAG;;;;verwaltung@krieger-verlag.de;;;;;;BLAUFELDEN;;Allemagne;Nestorstr. 8-9;;;74572;fr;;;;;;;;;;;;F;;T;
654859;VIDY_CAM;CENTRE DE MÉDECINE DU SOMMEIL - Lausanne;CLMS;;;;;;;;;;Lausanne;;Suisse;Av. Juste-Olivier 21;;;1006;fr;;;;;;;;;;;;T;T;T;
654870;VIDY_CAM;ID EAU;ID EAU;;;;;;;;;;Lausanne;;Suisse;Av. William-Fraisse 10;;;1006;fr;;;;;;;;;;;;T;;T;
654874;VIDY_EPO;CAFÉ-THÉÂTRE BARNABÉ;CAFÉ-THÉÂTRE BARNABÉ;;;;info@barnabe.ch;;;;;;Servion;;Suisse;Ch. du Théâtre 2;;;1077;fr;;;;;;;;;;;;F;;T;
654880;VIDY_EPO;AFJD - ASSOCIATION POUR LA FORMATION DE JEUNES DANSEURS;AFJD;;;;contact@afjd.ch;;;41213154734;;;Lausanne;;Suisse;Av. de Béthusy 7;;;1005;fr;;;;;;;;envoinb10;;;;T;;T;mag 4, dep 4
654881;VIDY_EPO;ATELIER.LE.LOFT;ATELIER.LE.LOFT;;;;info@atelierleloft.com;;;41219228080;;;Vevey;;Suisse;Bosquets 33;;;1800;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
654882;VIDY_EPO;BALLET JUNIOR COMPAGNIE ET FORMATION;BALLET JUNIOR COMPAGNIE ET FORMATION;;;;bj@ballet-junior.ch;;;41223291210;;;Genève;;Suisse;Rue du Pré-Jérôme 6;;;1205;fr;;;;;;;;envoiNB10 envoiNAVGE10;;;;F;;F;dep 4, mag 4
654883;VIDY_EPO;BASLER BALLET SCHULE;BASLER BALLET SCHULE;;;;ballettschule@theater-basel.ch;;;41612951440;;;Basel;;Suisse;Elisabethenstrasse 16;;;4010;fr;;;;;;;;envoinb10;;;;T;;T;dep 4, mag 4
654885;VIDY_EPO;CIE JUNIOR LE MARCHEPIED;CIE JUNIOR LE MARCHEPIED;;;;info@marchepied.ch;;;41213121645;;;Lausanne;;Suisse;Rue du Valentin 35;;;1004;fr;;;;;;;;envoinb10;;;;T;;T;mag 4, dep 4
654888;VIDY_EPO;DANCE AREA;DANCE AREA;;;;info@dancearea.ch;;;41223292992;;;Genève;;Suisse;Rue de la Coulouvrenière 19;;;1204;fr;;;;;;;;envoiNB10 envoiNAVGE10;;;;T;;T;mag 4, dep 4
654890;VIDY_EPO;ZHdK;ZHdK;;;;info.tanz@zhdk.ch;;;41434465030;;;Zürich;;Suisse;Pfingstweidstrasse 96;Postfach;;8031;fr;;;;;;;;envoinb20;;;;F;;T;mag 9, dep 10
654891;VIDY_EPO;Le Duplex - Ecole de danse;Le Duplex - Ecole de danse;;;;justine@duplex-danse.ch;;;41264662261;;;Granges-Paccot;;Suisse;Route de Chantemerle 58D;;;1763;fr;;;;;;;;envoinb10;;;;T;;T;mag 4, dep 4
654892;VIDY_PAD;THÉORÈME COMMUNICATION;THÉORÈME COMMUNICATION;;;;contact@theoreme.ch;;41794350107;;;;Bellevue;;Suisse;Chemin du Pré-des-Fourneaux 19;;;1293;fr;;;;;;;;;;;;T;;T;
654893;VIDY_EPO;TANZ WERK 101;TANZ WERK 101;;;;info@hf-buehnentanz.ch;;;41585687999;;;Zürich;;Suisse;Pfinstweidstrasse 101;;;8005;fr;;;;;;;;envoinb10;;;;T;;T;mag 4, dep 4
654894;VIDY_EPO;UNIVERSITÄT BERN;UNIVERSITÄT BERN;;;;andrea.schaerli@ispw.unibe.ch;kreditoren@fin.unibe.ch;;41316315170;;;Bern;;Suisse;Zentraler Rechnungseingang;Hochschulstrasse 6;;3012;fr;;;;;;;;envoinb20;;;;T;;T;mag 9, dep 10
654895;VIDY_EPO;DANSE ET PILATES ONE TWO;ONE TWO DANSE & BIEN-ETRE;;;;info@one-two.ch;;41787724072;;;;Paudex;;Suisse;Chemin de la Charrettaz 8 bis;;;1094;fr;;;;;;;;envoinb10 envoiKIDS;;;;T;;T;
654896;VIDY_EPO;ECOLE DE DANSE FIRST MOVE;ECOLE DE DANSE FIRST MOVE;;;;info@1st-move.ch;;41764984804;41764984804;;;Renens Vd;;Suisse;Route de Paudex 8;;;1020;fr;;;;;;;;envoinb10 envoiKIDS;;;;T;;T;
654897;VIDY_EPO;MOTHERFIT;MOTHERFIT;;;;;;;41217913932;;;Pully;;Suisse;Chem. des Anciens-Moulins 2A;;;1009;fr;;;;;;;;envoinb20 envoiKIDS;;;;T;;T;
654898;VIDY_EPO;ASSOCIATION LA BULLE D'AIR;ASSOCIATION LA BULLE D'AIR;;;;labulle@labulledair.ch;;;41227883622;;;Le Grand-Saconnex;;Suisse;Chemin du Pommier 14;;;1218;fr;;;;;;;;envoinb20 envoiKIDS;;;;F;;T;
654902;VIDY_TICKSHOP;PRICE WATER HOUSE COOPERS - Genève;PRICE WATER HOUSE COOPERS - Genève;;;;;;;;;;Genève;;Suisse;Avenue Giuseppe Motta 50;;;1202;fr;;;;;;;;;;;;T;;T;
654904;VIDY_EPO;PASSEPORT-VACANCES MORGES ET ENVIRONS;PASSEPORT-VACANCES MORGES ET ENVIRONS;;;;info@pv-morges.ch;info@pv-morges.ch;41796063488;;;;Morges;;Suisse;Chemin de la Grosse-Pierre 1;;;1110;fr;;;;;;;;envoinb20 envoiKIDS;;;;T;;T;
654905;VIDY_EPO;ECOLE DE DANSE TROTTE SOURIS;ECOLE DE DANSE TROTTE SOURIS;;;;info@artdansestudio.ch;;;41216531460;;;Lausanne;;Suisse;Chemin de Boissonet 34;;;1010;fr;;;;;;;;envoinb20 envoiKIDS;;;;F;;T;
654906;VIDY_EPO;L'ATELIER DÉCOUVERTES;L'ATELIER DÉCOUVERTES;;;;info@atelier-decouvertes.ch;;41763959835;;;;Savigny;;Suisse;Rte du Collège 6;;;1073;fr;;;;;;;;envoinb20 envoiKIDS;;;;F;;F;
654907;VIDY_EPO;ECOLE DE DANSE ET DE THÉÂTRE HÉLIA;ECOLE DE DANSE ET DE THÉÂTRE HÉLIA;;;;info@ecoledansehelia.ch;;41786251022;;;;Bussigny-Lausanne;;Suisse;Rue de la Gare 2;;;1030;fr;;;;;;;;envoinb20 envoiKIDS;;;;F;;T;
654908;VIDY_EPO;LET'S DANCE STUDIO;LET'S DANCE STUDIO;;;;ldsmonthey@gmail.com;;;41244721550;;;Monthey;;Suisse;Ruelle des Anges 5;;;1870;fr;;;;;;;;envoinb20 envoiKIDS;;;;F;;T;
654910;VIDY_EPO;ATELIER MUSIC TOGETHER RIVIERA;ATELIER MUSIC TOGETHER RIVIERA;;;;elianegeorge@gmail.com;;41763413888;41217298082;;;Lausanne;;Suisse;Centre Paroissial St-Jacques;Avenue du Léman 26;;1005;fr;;;;;;;;envoinb10 envoiKIDS;;;;T;;T;
654911;VIDY_EPO;ÉCOLE ARTISTIQUE JACOT;ÉCOLE ARTISTIQUE JACOT;;;;ecolejacot@gmail.com;;41762636560;;;;Genève;;Suisse;Route de Frontenex 124;;;1208;fr;;;;;;;;envoiNB20 envoiNAVGE20 envoiKIDS20;;;;F;;;
654912;VIDY_EPO;ECOLE LÉMANIQUE D'ARTS ET D'ACTIONS - ELAA;ELAA;;;;elaa@bluewin.ch;;41786012267;;;;Genève;;Suisse;C/O Fantys;8, avenue Peschier;;1206;fr;;;;;;;;envoinb20 envoiKIDS;;;;T;;T;
654927;VIDY_PAD;LES JARDINS DE LA TOUR;LES JARDINS DE LA TOUR;;;;info@lesjardinsdelatour.ch;;;41269245473;;;Rossinière;;Suisse;Rue de la Placette 16;;;1658;fr;;;;;;;;RelaisDirCom pressevip;;;;F;;T;
654930;VIDY_PAD;NEO ADVERTISING;NEO ADVERTISING;;;;contact@cpg.ch;;;41227160184;;;Genève;;Suisse;Rue Gourgas 5;;;1205;fr;;;;ProsClub;;;;;;;;T;;T;
654932;VIDY_PAD;CONSULAT GÉNÉRAL HONORAIRE DE LA FÉDÉRATION DE RUSSIE;CONSULAT GÉN. HONORAIRE DE RUSSIE;;;;info@vd-consulatrusse.ch;;;41216238585;;;Lausanne;;Suisse;Avenue de Rumine 13;;;1005;fr;;;;;;;;RelaisDirPublics;;;;T;T;T;
654996;VIDY_LAM;ECHAPPÉES BELLES;ECHAPPÉES BELLES;;;;;;;;;;Puplinge;;Suisse;Poste restante;;;1241;fr;;;;;;;;;;;;T;;T;
655027;VIDY_MAO;GROUPE VAUDOIS DE PHILOSOPHIE;GROUPE VAUDOIS DE PHILOSOPHIE;;;;info@philo-vaud.ch;;;;;;;;Suisse;;;;;fr;;;;;;;;Philo;;;;T;;T;
655095;VIDY_LNE;THÉÂTRE LES TANNEURS;THÉÂTRE LES TANNEURS;;;;info@lestanneurs.be;;;;;;BRUXELLES;;Belgique;Rue des Tanneurs 75-77;;;1000;fr;;;;;;;;;;;;T;;T;
